,,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
df_EQ Data.csv,910,6759.0,19.408333300000002,-155.2665,1.16,1.0,md,24.0,46,0.007281999999999999,0.1,hv,hv70252352,2020-05-03T02:25:45.760Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.22,0.33399999999999996,9,reviewed,hv,hv
df_EQ Data.csv,911,6759.0,19.401,-155.2695,0.59,3.25,ml,33.0,50,0.0068319999999999995,0.09,hv,hv70252012,2018-08-29T16:36:08.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.2,0.19399999999999998,43,reviewed,hv,hv
df_EQ Data.csv,912,6759.0,19.4003333,-155.2763333,0.98,4.2,ml,20.0,53,0.01464,0.11,hv,hv70251812,2018-08-29T16:36:06.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.23,0.31,0.215,8,reviewed,hv,hv
df_EQ Data.csv,913,6759.0,19.4046667,-155.2738333,1.25,2.87,ml,23.0,60,0.009252,0.08,hv,hv70251807,2018-08-10T18:40:32.990Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.16,0.18899999999999997,13,reviewed,hv,hv
df_EQ Data.csv,914,6759.0,19.4133333,-155.2823333,0.66,1.97,ml,23.0,68,0.0046170000000000004,0.09,hv,hv70251797,2020-05-03T02:16:42.190Z,"6 km WSW of Volcano, Hawaii",earthquake,0.16,0.14,0.18100000000000002,10,reviewed,hv,hv
df_EQ Data.csv,915,6758.0,19.4015,-155.27100000000002,0.46,3.36,ml,21.0,57,0.00659,0.05,hv,hv70249477,2018-08-29T16:35:51.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.124,40,reviewed,hv,hv
df_EQ Data.csv,916,6758.0,19.399666699999997,-155.2825,0.84,3.07,ml,20.0,78,0.009391,0.09,hv,hv70248322,2018-08-29T16:35:46.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.16,0.19399999999999998,17,reviewed,hv,hv
df_EQ Data.csv,917,6758.0,19.399333300000002,-155.2816667,0.94,3.63,ml,21.0,55,0.008539,0.08,hv,hv70248317,2018-08-29T16:35:45.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.19699999999999998,17,reviewed,hv,hv
df_EQ Data.csv,918,6758.0,19.4091667,-155.2725,0.6,3.48,ml,18.0,53,0.01226,0.07,hv,hv70248307,2018-08-29T16:35:44.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.201,14,reviewed,hv,hv
df_EQ Data.csv,919,6758.0,19.401166699999997,-155.2823333,0.84,3.78,ml,20.0,81,0.010029999999999999,0.08,hv,hv70246377,2018-08-29T16:35:29.040Z,"7 km SW of Volcano, HI",earthquake,0.18,0.18,0.11900000000000001,12,reviewed,hv,hv
df_EQ Data.csv,920,6758.0,19.407,-155.2832,0.02,3.6,ml,,152,0.042,0.41,us,us1000ekvi,2018-08-29T16:35:28.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.9,3.5,0.149,27,reviewed,hv,hv
df_EQ Data.csv,921,6757.0,19.417666699999998,-155.2751667,0.82,3.65,ml,17.0,44,0.007415000000000001,0.06,hv,hv70241512,2018-08-29T16:34:53.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.17,0.14,0.11900000000000001,9,reviewed,hv,hv
df_EQ Data.csv,922,6756.0,19.4118333,-155.28216669999998,0.51,3.64,ml,21.0,66,0.006078,0.06,hv,hv70240497,2018-08-29T16:34:42.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.17,0.16,44,reviewed,hv,hv
df_EQ Data.csv,923,6756.0,19.402666699999997,-155.274,1.15,3.5,ml,15.0,63,0.01629,0.08,hv,hv70240392,2018-08-29T16:34:40.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.29,0.42,0.205,51,reviewed,hv,hv
df_EQ Data.csv,924,6755.0,19.400833300000002,-155.286,-0.83,5.4,mw,28.0,29,0.014790000000000001,0.23,hv,hv70235442,2021-02-19T17:06:34.521Z,"7 km SW of Volcano, Hawaii",volcanic eruption,0.16,0.24,,14,reviewed,hv,hv
df_EQ Data.csv,925,6755.0,19.411333300000003,-155.2808333,0.55,3.79,ml,28.0,35,0.0070090000000000005,0.08,hv,hv70235447,2018-08-29T16:34:09.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.11,0.25,8,reviewed,hv,hv
df_EQ Data.csv,926,6755.0,19.4121667,-155.2706667,0.56,2.72,ml,14.0,50,0.01018,0.07,hv,hv70234887,2018-08-29T16:34:04.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.2,0.107,24,reviewed,hv,hv
df_EQ Data.csv,927,6755.0,19.4025,-155.27083330000002,0.69,3.32,ml,21.0,52,0.007573999999999999,0.07,hv,hv70234432,2018-08-29T16:34:00.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.213,41,reviewed,hv,hv
df_EQ Data.csv,928,6755.0,19.4096667,-155.28216669999998,0.38,3.47,ml,21.0,65,0.008159999999999999,0.07,hv,hv70234317,2018-08-29T16:33:59.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.13699999999999998,46,reviewed,hv,hv
df_EQ Data.csv,929,6754.0,21.163,-157.7135,31.56,3.55,ml,7.0,210,,0.15,hv,hv70551727,2018-08-18T02:28:31.356Z,"13 km S of East Honolulu, Hawaii",earthquake,1.7,31.61,0.191,26,reviewed,hv,hv
df_EQ Data.csv,930,6753.0,19.4165,-155.276,0.84,3.31,ml,23.0,44,0.007729000000000001,0.06,hv,hv70228317,2018-08-28T16:31:04.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.14,0.177,16,reviewed,hv,hv
df_EQ Data.csv,931,6753.0,19.401166699999997,-155.2756667,1.29,3.79,ml,28.0,53,0.006076,0.09,hv,hv70228312,2018-08-28T16:31:04.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.17,0.165,51,reviewed,hv,hv
df_EQ Data.csv,932,6753.0,19.399666699999997,-155.273,1.48,2.06,md,23.0,51,0.004319,0.04,hv,hv70228307,2018-08-28T16:31:03.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.22,0.21,0.053,7,reviewed,hv,hv
df_EQ Data.csv,933,6753.0,19.4195,-155.28666669999998,-0.09,3.55,ml,18.0,109,0.001301,0.1,hv,hv70228002,2018-08-28T16:31:01.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.26,0.14,0.188,46,reviewed,hv,hv
df_EQ Data.csv,934,6753.0,19.413166699999998,-155.2655,0.36,1.72,ml,6.0,104,0.005415,0.02,hv,hv70227997,2018-06-04T20:04:56.410Z,"4 km SW of Volcano, Hawaii",earthquake,0.74,0.99,0.106,3,reviewed,hv,hv
df_EQ Data.csv,935,6753.0,19.4126667,-155.2718333,1.07,2.46,ml,12.0,94,0.0113,0.07,hv,hv70225097,2022-08-08T04:20:07.583Z,"5 km SW of Volcano, Hawaii",earthquake,0.27,31.61,0.034,3,reviewed,hv,hv
df_EQ Data.csv,936,6751.0,19.4003333,-155.2795,0.53,5.4,mw,36.0,33,0.0074140000000000005,0.09,hv,hv70219637,2022-05-03T19:15:01.322Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.13,0.1,,19,reviewed,hv,hv
df_EQ Data.csv,937,6751.0,19.3291667,-155.1175,6.39,3.8,ml,54.0,134,0.04444,0.09,hv,hv70219237,2018-08-28T16:29:58.040Z,"15 km S of Fern Forest, Hawaii",earthquake,0.42,0.41,0.212,60,reviewed,hv,hv
df_EQ Data.csv,938,6751.0,19.1865,-155.4521667,37.39,1.86,md,24.0,127,0.03232,0.1,hv,hv70217322,2018-08-28T16:29:40.040Z,"3 km ESE of P?hala, Hawaii",earthquake,0.86,1.74,0.045,13,reviewed,hv,hv
df_EQ Data.csv,939,6750.0,19.3926667,-155.2618333,0.49,3.5,ml,28.0,75,0.011470000000000001,0.09,hv,hv70209497,2018-08-28T16:28:49.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.14,0.13,0.203,51,reviewed,hv,hv
df_EQ Data.csv,940,6750.0,19.411333300000003,-155.2693333,0.66,3.26,ml,31.0,51,0.008957,0.07,hv,hv70208137,2018-08-28T16:28:38.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.12,0.289,14,reviewed,hv,hv
df_EQ Data.csv,941,6749.0,19.4123333,-155.28283330000002,-0.27,5.3,mw,38.0,27,0.0054329999999999995,0.12,hv,hv70204492,2018-08-28T16:28:21.040Z,"6 km WSW of Volcano, Hawaii",volcanic eruption,0.12,0.11,,11,reviewed,hv,hv
df_EQ Data.csv,942,6749.0,19.4045,-155.2868333,-0.17,3.14,ml,12.0,104,0.01335,0.09,hv,hv70204162,2018-08-28T16:28:19.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.21,0.43,0.136,31,reviewed,hv,hv
df_EQ Data.csv,943,6749.0,19.4108333,-155.2713333,0.5,2.68,ml,11.0,110,0.010879999999999999,0.04,hv,hv70204167,2018-08-28T16:28:19.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.29,0.42,0.159,36,reviewed,hv,hv
df_EQ Data.csv,944,6749.0,19.354,-155.2453333,0.93,4.12,ml,38.0,62,0.019969999999999998,0.1,hv,hv70202927,2018-08-28T16:28:10.040Z,"9 km S of Volcano, Hawaii",earthquake,0.17,0.27,0.16399999999999998,48,reviewed,hv,hv
df_EQ Data.csv,945,6748.0,19.4093333,-155.27116669999998,0.49,2.61,md,27.0,51,0.011000000000000001,0.09,hv,hv70201377,2018-08-28T16:27:53.040Z,"Island of Hawaii, Hawaii",earthquake,0.18,0.14,0.146,9,reviewed,hv,hv
df_EQ Data.csv,946,6748.0,19.402,-155.27966669999998,0.44,3.35,ml,23.0,58,0.008709,0.07,hv,hv70200887,2018-08-28T16:27:49.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.19,0.11,0.26,19,reviewed,hv,hv
df_EQ Data.csv,947,6748.0,19.4193333,-155.2838333,-0.1,3.23,ml,23.0,63,0.0016809999999999998,0.11,hv,hv70200877,2018-08-28T16:27:48.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.11,0.162,48,reviewed,hv,hv
df_EQ Data.csv,948,6748.0,19.1908333,-155.469,31.63,3.55,ml,32.0,96,0.009484000000000001,0.09,hv,hv70200557,2018-08-28T16:27:44.040Z,"1 km SE of P?hala, Hawaii",earthquake,0.6,0.87,0.134,15,reviewed,hv,hv
df_EQ Data.csv,949,6748.0,19.403,-155.2908333,-0.05,3.23,ml,23.0,64,0.01591,0.11,hv,hv70200152,2018-08-28T16:27:40.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.15,0.23,0.159,44,reviewed,hv,hv
df_EQ Data.csv,950,6748.0,19.4028333,-155.29,0.03,3.26,ml,24.0,64,0.01577,0.15,hv,hv70199022,2018-08-28T16:27:32.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.17,0.26,0.165,47,reviewed,hv,hv
df_EQ Data.csv,951,6747.0,19.849,-155.55233330000002,18.49,2.12,ml,10.0,116,0.09928,0.11,hv,hv70197692,2018-05-28T01:10:16.064Z,"23 km SSE of Waimea, Hawaii",earthquake,0.82,2.14,0.105,13,reviewed,hv,hv
df_EQ Data.csv,952,6747.0,19.4595,-155.33333330000002,4.85,3.49,ml,35.0,133,0.05471,0.11,hv,hv70197427,2018-08-21T21:23:54.040Z,"10 km W of Volcano, Hawaii",earthquake,0.4,0.91,0.17800000000000002,52,reviewed,hv,hv
df_EQ Data.csv,953,6746.0,19.4045,-155.278,0.19,4.8,mw,20.0,57,0.009972,0.23,hv,hv70193362,2018-08-21T21:23:53.040Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.19,0.22,,6,reviewed,hv,hv
df_EQ Data.csv,954,6745.0,19.3825,-155.262,-0.5,3.69,ml,30.0,39,0.01053,0.12,hv,hv70191907,2018-08-21T21:23:52.040Z,"7 km SSW of Volcano, Hawaii",earthquake,0.15,0.2,0.179,52,reviewed,hv,hv
df_EQ Data.csv,955,6745.0,19.4126667,-155.2811667,0.44,4.11,ml,49.0,25,0.005686999999999999,0.11,hv,hv70191882,2018-08-21T21:23:52.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.213,17,reviewed,hv,hv
df_EQ Data.csv,956,6745.0,19.366,-154.96933330000002,7.28,3.43,ml,8.0,194,0.07497999999999999,0.11,hv,hv70189827,2018-08-21T21:23:50.040Z,"12 km SSW of Leilani Estates, Hawaii",earthquake,1.14,2.23,0.109,5,reviewed,hv,hv
df_EQ Data.csv,957,6744.0,19.419166699999998,-155.2835,-0.04,3.46,ml,29.0,62,0.001599,0.14,hv,hv70185987,2018-08-21T21:23:49.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.21,0.11,0.151,46,reviewed,hv,hv
df_EQ Data.csv,958,6743.0,19.3606667,-155.4963333,10.61,1.12,md,17.0,43,0.07002,0.08,hv,hv70183362,2020-05-03T02:08:37.370Z,"17 km N of P?hala, Hawaii",earthquake,0.39,1.35,0.065,12,reviewed,hv,hv
df_EQ Data.csv,959,6742.0,19.4006667,-155.2848333,-0.01,3.44,ml,12.0,124,0.0118,0.13,hv,hv70180202,2018-06-01T03:36:42.407Z,"7 km SW of Volcano, Hawaii",earthquake,0.35,31.61,0.19399999999999998,5,reviewed,hv,hv
df_EQ Data.csv,960,6742.0,19.405,-155.281,0.01,4.9,mw,14.0,109,0.006997,0.22,hv,hv70180197,2022-08-08T04:12:01.715Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.42,31.61,,6,reviewed,hv,hv
df_EQ Data.csv,961,6741.0,19.325833300000003,-155.1876667,7.09,3.74,ml,31.0,94,0.05446,0.06,hv,hv70179557,2018-08-21T21:23:47.040Z,"13 km SSE of Volcano, Hawaii",earthquake,0.33,0.78,0.168,53,reviewed,hv,hv
df_EQ Data.csv,962,6741.0,19.437,-154.8706667,6.99,3.63,ml,15.0,197,0.04626,0.12,hv,hv70168951,2018-08-21T21:23:47.040Z,"6 km SE of Leilani Estates, Hawaii",earthquake,0.85,1.25,0.14800000000000002,54,reviewed,hv,hv
df_EQ Data.csv,963,6740.0,19.405,-155.281,0.01,4.9,mw,13.0,109,0.006997,0.09,hv,hv70167521,2018-08-15T19:47:00.040Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.34,31.61,,5,reviewed,hv,hv
df_EQ Data.csv,964,6740.0,19.432000000000002,-155.4783333,9.65,1.25,md,14.0,64,0.04766,0.08,hv,hv70166601,2018-05-20T18:45:01.470Z,"25 km N of P?hala, Hawaii",earthquake,0.46,0.99,0.121,8,reviewed,hv,hv
df_EQ Data.csv,965,6738.0,19.5405,-156.3103333,26.83,3.57,ml,56.0,224,0.2985,0.27,hv,hv70170542,2018-08-15T19:46:57.040Z,"34 km WSW of Kailua-Kona, Hawaii",earthquake,0.74,1.95,0.183,39,reviewed,hv,hv
df_EQ Data.csv,966,6737.0,19.477999999999998,-154.8995,2.47,1.19,md,8.0,127,0.008616,0.13,hv,hv70166262,2020-05-03T02:02:35.310Z,"Hawaii region, Hawaii",earthquake,0.56,0.31,0.052000000000000005,3,reviewed,hv,hv
df_EQ Data.csv,967,6737.0,19.405,-155.281,0.01,5.0,mw,11.0,76,0.006997,0.4,hv,hv70164442,2018-08-15T19:46:55.040Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.72,31.61,,3,reviewed,hv,hv
df_EQ Data.csv,968,6736.0,19.4255,-155.25283330000002,0.06,3.52,md,27.0,128,0.008034,0.13,hv,hv70163497,2018-08-15T19:46:54.040Z,"Island of Hawaii, Hawaii",earthquake,0.2,0.23,0.109,7,reviewed,hv,hv
df_EQ Data.csv,969,6736.0,19.396333300000002,-155.26766669999998,0.02,3.65,ml,13.0,64,0.002447,0.06,hv,hv70163092,2018-08-15T19:46:54.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.22,0.24,0.145,16,reviewed,hv,hv
df_EQ Data.csv,970,6736.0,19.3991667,-155.2718333,0.26,3.52,ml,26.0,40,0.004147,0.08,hv,hv70163057,2018-08-15T19:46:54.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.16699999999999998,19,reviewed,hv,hv
df_EQ Data.csv,971,6736.0,19.415833300000003,-155.275,0.8,3.92,ml,14.0,61,0.0067480000000000005,0.05,hv,hv70163042,2018-08-15T19:46:54.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.25,0.23,0.08800000000000001,7,reviewed,hv,hv
df_EQ Data.csv,972,6736.0,19.4136667,-155.28,0.45,4.43,ml,16.0,55,0.001843,0.06,hv,hv70163032,2021-03-10T00:15:46.519Z,"5 km WSW of Volcano, Hawaii",earthquake,0.24,0.21,0.201,23,reviewed,hv,hv
df_EQ Data.csv,973,6736.0,19.4363333,-155.0068333,11.08,2.67,ml,8.0,177,0.0035189999999999996,0.08,hv,hv70161757,2018-08-15T19:46:53.040Z,"9 km SW of P?hoa, Hawaii",earthquake,4.72,0.96,0.147,32,reviewed,hv,hv
df_EQ Data.csv,974,6735.0,19.351,-155.2511667,-0.19,3.13,ml,21.0,65,0.02352,0.11,hv,hv70157832,2018-08-15T19:46:51.040Z,"10 km S of Volcano, Hawaii",earthquake,0.23,0.4,0.21100000000000002,40,reviewed,hv,hv
df_EQ Data.csv,975,6735.0,19.416,-155.2778333,0.95,1.93,md,23.0,47,0.004906000000000001,0.06,hv,hv70157412,2022-08-08T03:31:35.881Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.13,0.038,4,reviewed,hv,hv
df_EQ Data.csv,976,6734.0,19.425,-154.87183330000002,3.06,2.87,ml,10.0,205,0.05356,0.09,hv,hv70155947,2018-05-14T22:26:07.232Z,"6 km SE of Leilani Estates, Hawaii",earthquake,0.59,1.06,0.14800000000000002,29,reviewed,hv,hv
df_EQ Data.csv,977,6734.0,19.3663333,-155.2375,0.76,2.78,md,6.0,204,0.007772,0.13,hv,hv70155387,2018-08-15T19:46:50.040Z,"8 km S of Volcano, Hawaii",earthquake,0.57,0.4,0.136,4,reviewed,hv,hv
df_EQ Data.csv,978,6733.0,19.4208333,-155.2543333,0.01,2.71,md,15.0,130,0.006609,0.09,hv,hv70153022,2018-08-08T15:21:36.040Z,"3 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.057999999999999996,3,reviewed,hv,hv
df_EQ Data.csv,979,6733.0,19.367,-154.8675,11.86,4.44,ml,71.0,228,0.1005,0.12,hv,hv70152547,2018-12-06T01:03:10.686Z,"12 km SSE of Leilani Estates, Hawaii",earthquake,0.46,0.23,0.20800000000000002,45,reviewed,hv,hv
df_EQ Data.csv,980,6733.0,19.3445,-155.2706667,-0.96,3.62,ml,34.0,72,0.02777,0.3,hv,hv70152212,2018-08-08T15:21:31.040Z,"11 km SSW of Volcano, Hawaii",earthquake,0.3,0.36,0.20600000000000002,46,reviewed,hv,hv
df_EQ Data.csv,981,6733.0,19.344,-155.27716669999998,0.19,3.1,ml,30.0,71,0.02408,0.09,hv,hv70152177,2018-08-08T15:21:31.040Z,"Island of Hawaii, Hawaii",earthquake,0.2,0.35,0.129,33,reviewed,hv,hv
df_EQ Data.csv,982,6732.0,19.398166699999997,-155.27216669999999,0.14,3.53,ml,32.0,37,0.003113,0.1,hv,hv70151232,2018-08-08T15:21:20.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.141,13,reviewed,hv,hv
df_EQ Data.csv,983,6732.0,19.367,-155.0071667,5.88,4.23,ml,67.0,179,0.06631000000000001,0.13,hv,hv70148657,2018-08-08T15:21:07.040Z,"14 km SW of Leilani Estates, Hawaii",earthquake,0.44,0.34,0.166,46,reviewed,hv,hv
df_EQ Data.csv,984,6731.0,18.8944,-156.7932,10.0,3.6,ml,,234,0.927,1.02,us,us1000e35r,2018-08-08T15:20:54.040Z,"109 km W of Hawaiian Ocean View, Hawaii",earthquake,2.2,2.0,0.059000000000000004,38,reviewed,us,us
df_EQ Data.csv,985,6731.0,19.4356667,-154.7635,0.64,3.45,ml,13.0,290,0.07682,0.15,hv,hv70143712,2018-08-08T15:20:29.040Z,"16 km ESE of Leilani Estates, Hawaii",earthquake,2.04,0.87,0.125,45,reviewed,hv,hv
df_EQ Data.csv,986,6730.0,19.3623,-154.9523,-0.02,4.0,ml,,202,0.086,1.19,us,us1000e2hn,2022-08-08T04:22:30.370Z,"12 km SSW of Leilani Estates, Hawaii",earthquake,2.7,7.8,0.131,61,reviewed,hv,hv
df_EQ Data.csv,987,6730.0,19.195166699999998,-155.459,37.41,1.79,md,23.0,112,0.03966,0.09,hv,hv70142027,2018-08-08T15:20:14.040Z,"2 km ESE of P?hala, Hawaii",earthquake,0.85,0.98,0.073,13,reviewed,hv,hv
df_EQ Data.csv,988,6728.0,19.1425,-155.463,6.64,1.74,md,24.0,223,0.01287,0.12,hv,hv70130721,2020-05-03T01:47:10.820Z,"6 km SSE of P?hala, Hawaii",earthquake,0.55,0.65,0.18100000000000002,18,reviewed,hv,hv
df_EQ Data.csv,989,6727.0,19.382333300000003,-155.249,0.27,3.62,ml,26.0,66,0.003839,0.11,hv,hv70126386,2018-08-08T15:19:10.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.19,0.18,0.13699999999999998,28,reviewed,hv,hv
df_EQ Data.csv,990,6727.0,19.3795,-155.2488333,0.18,2.94,ml,52.0,48,0.006418999999999999,0.12,hv,hv70126376,2020-05-03T07:57:06.350Z,"7 km SSW of Volcano, Hawaii",earthquake,0.13,0.13,0.272,32,reviewed,hv,hv
df_EQ Data.csv,991,6727.0,19.3516667,-155.27116669999998,0.27,3.71,ml,37.0,65,0.02109,0.1,hv,hv70126346,2018-08-08T15:19:10.040Z,"10 km SSW of Volcano, Hawaii",earthquake,0.16,0.26,0.139,15,reviewed,hv,hv
df_EQ Data.csv,992,6726.0,19.1001667,-155.2055,9.35,4.25,ml,62.0,217,0.18100000000000002,0.12,hv,hv70123771,2018-12-06T00:56:39.540Z,"30 km ESE of P?hala, Hawaii",earthquake,0.91,0.45,0.16399999999999998,44,reviewed,hv,hv
df_EQ Data.csv,993,6726.0,19.4335,-155.1986667,1.81,3.63,ml,11.0,192,0.04165,0.17,hv,hv70122561,2018-07-27T20:20:28.040Z,"3 km ESE of Volcano, Hawaii",earthquake,0.55,1.18,0.16,25,reviewed,hv,hv
df_EQ Data.csv,994,6726.0,19.429833300000002,-155.2406667,0.91,3.68,ml,9.0,84,0.014819999999999998,0.11,hv,hv70122366,2018-07-27T20:20:29.040Z,"1 km SSW of Volcano, Hawaii",earthquake,0.35,0.27,0.222,37,reviewed,hv,hv
df_EQ Data.csv,995,6726.0,19.4276667,-155.2393333,1.34,3.5,ml,9.0,82,0.01254,0.11,hv,hv70121876,2018-07-27T20:20:42.040Z,"1 km SSW of Volcano, Hawaii",earthquake,0.44,0.27,0.19399999999999998,34,reviewed,hv,hv
df_EQ Data.csv,996,6725.0,19.324333300000003,-154.8448333,0.89,1.4,md,6.0,276,0.14800000000000002,0.04,hv,hv70121266,2022-08-08T03:06:35.375Z,"17 km SSE of Leilani Estates, Hawaii",earthquake,4.22,2.83,0.046,4,reviewed,hv,hv
df_EQ Data.csv,997,6725.0,19.0936667,-155.21183330000002,-0.26,3.45,ml,16.0,263,0.187,0.16,hv,hv70119656,2018-07-27T20:20:42.040Z,"30 km ESE of P?hala, Hawaii",earthquake,3.22,1.13,0.218,40,reviewed,hv,hv
df_EQ Data.csv,998,6725.0,19.0681667,-155.20600000000002,9.49,3.66,ml,44.0,224,0.2127,0.12,hv,hv70119036,2018-07-27T20:20:41.040Z,"32 km ESE of P?hala, Hawaii",earthquake,0.74,0.55,0.177,45,reviewed,hv,hv
df_EQ Data.csv,999,6725.0,19.0695,-155.1985,10.41,3.48,ml,37.0,225,0.2121,0.12,hv,hv70118956,2018-07-27T20:20:41.040Z,"32 km ESE of P?hala, Hawaii",earthquake,1.2,0.6,0.158,44,reviewed,hv,hv
df_EQ Data.csv,1000,6725.0,19.3041667,-155.2128333,8.27,3.63,ml,41.0,105,0.0254,0.1,hv,hv70118801,2018-07-27T20:20:41.040Z,"15 km S of Volcano, Hawaii",earthquake,0.34,0.7,0.19899999999999998,41,reviewed,hv,hv
df_EQ Data.csv,1001,6725.0,19.3105,-155.2105,6.71,2.3,ml,20.0,98,0.03204,0.06,hv,hv70118796,2018-05-06T09:55:09.351Z,"14 km S of Volcano, Hawaii",earthquake,0.44,1.04,0.251,14,reviewed,hv,hv
df_EQ Data.csv,1002,6725.0,19.267166699999997,-154.75533330000002,10.55,3.66,ml,32.0,302,0.2427,0.1,hv,hv70118561,2018-07-27T20:20:41.040Z,"28 km SE of Leilani Estates, Hawaii",earthquake,0.77,0.47,0.109,22,reviewed,hv,hv
df_EQ Data.csv,1003,6725.0,19.194000000000003,-155.4266667,31.06,1.81,md,18.0,165,0.05095,0.14,hv,hv70118451,2018-05-05T21:56:33.780Z,"5 km E of P?hala, Hawaii",earthquake,0.99,1.34,0.091,14,reviewed,hv,hv
df_EQ Data.csv,1004,6725.0,19.3205,-154.9758333,2.35,4.06,ml,11.0,261,0.1157,0.08,hv,hv70118241,2018-07-27T20:20:30.040Z,"17 km SSW of Leilani Estates, Hawaii",earthquake,2.2,3.4,0.131,40,reviewed,hv,hv
df_EQ Data.csv,1005,6725.0,19.3835,-155.0728333,7.82,2.63,md,13.0,157,0.01896,0.11,hv,hv70118236,2018-07-27T20:20:41.040Z,"11 km SE of Fern Forest, Hawaii",earthquake,0.92,0.68,0.079,4,reviewed,hv,hv
df_EQ Data.csv,1006,6725.0,19.3475,-155.02116669999998,6.17,3.31,ml,17.0,199,0.07468,0.05,hv,hv70118041,2018-07-27T20:20:41.040Z,"17 km SW of Leilani Estates, Hawaii",earthquake,1.11,2.12,0.22399999999999998,39,reviewed,hv,hv
df_EQ Data.csv,1007,6725.0,19.0588333,-155.0411667,7.82,4.4,ml,63.0,245,0.2406,0.12,hv,hv70117676,2018-12-06T02:28:09.026Z,"46 km SSE of Fern Forest, Hawaii",earthquake,0.46,0.53,0.17600000000000002,45,reviewed,hv,hv
df_EQ Data.csv,1008,6725.0,19.3253333,-155.1815,2.69,1.89,ml,25.0,95,0.05505,0.13,hv,hv70117441,2018-05-06T08:26:19.940Z,"14 km SSE of Volcano, Hawaii",earthquake,0.41,0.93,0.14300000000000002,10,reviewed,hv,hv
df_EQ Data.csv,1009,6725.0,19.3163333,-154.77966669999998,10.55,4.75,ml,60.0,280,0.1908,0.13,hv,hv70117211,2018-12-06T01:14:18.385Z,"22 km SE of Leilani Estates, Hawaii",earthquake,0.63,0.33,0.147,40,reviewed,hv,hv
df_EQ Data.csv,1010,6725.0,19.215,-155.3168333,9.29,4.93,ml,62.0,167,0.07944,0.16,hv,hv70117041,2018-12-06T02:18:59.650Z,"17 km E of P?hala, Hawaii",earthquake,0.34,0.36,0.191,36,reviewed,hv,hv
df_EQ Data.csv,1011,6725.0,19.359333300000003,-154.8715,8.73,3.29,ml,5.0,308,0.1056,0.08,hv,hv70116956,2018-07-27T20:20:40.040Z,"13 km SSE of Leilani Estates, Hawaii",earthquake,1.23,1.66,0.20600000000000002,32,reviewed,hv,hv
df_EQ Data.csv,1012,6724.0,19.4123333,-155.3103333,4.17,3.66,ml,52.0,37,0.01128,0.11,hv,hv70116846,2018-07-27T20:20:39.040Z,"8 km WSW of Volcano, Hawaii",earthquake,0.23,0.38,0.19399999999999998,43,reviewed,hv,hv
